Data operacji,Opis,Kwota transakcji,Saldo po operacji
2016-12-19,PRZELEW UZNANIOWY (NADANO 19-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 67815143909007671056901333,128,-26732.00
2016-12-21,PRZELEW UZNANIOWY (NADANO 21-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 48273508564128540608781731,64,-26796.00
2016-12-23,PRZELEW UZNANIOWY (NADANO 23-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 89536345717793853563319033,16,-26812.00
2016-12-25,PRZELEW OBCI¥¯ENIOWY (NADANO 25-12-2016) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 03257344504044925300809568,-634,-26178.00
2016-12-25,PRZELEW UZNANIOWY (NADANO 25-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 87850929915165051801999293,32,-26210.00
2016-12-27,PRZELEW UZNANIOWY (NADANO 27-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 29843857439164410510047951,32,-26242.00
2016-12-29,PRZELEW UZNANIOWY (NADANO 29-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 66249037990972153491804453,32,-26274.00
2016-12-31,PRZELEW UZNANIOWY (NADANO 31-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 94654012448210481979036685,128,-26402.00
2016-12-31,PRZELEW UZNANIOWY (NADANO 31-12-2016) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 12-2016  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 65195288895341281463163248,16,-26418.00
2017-01-01,PRZELEW OBCI¥¯ENIOWY (NADANO 01-01-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 41436629876127954274496687,-284,-26134.00
2017-01-02,PRZELEW UZNANIOWY (NADANO 02-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 30962019975198852465891717,16,-26150.00
2017-01-02,PRZELEW UZNANIOWY (NADANO 02-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 84632216257701493565691700,128,-26278.00
2017-01-04,PRZELEW UZNANIOWY (NADANO 04-01-2017) DAROWIZNA  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 77689148467938259318182673,772,-27050.00
2017-01-05,PRZELEW UZNANIOWY (NADANO 05-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 25875924901031752784357687,32,-27082.00
2017-01-07,PRZELEW UZNANIOWY (NADANO 07-01-2017) DAROWIZNA  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 70387602119012232306464192,355,-27437.00
2017-01-09,PRZELEW UZNANIOWY (NADANO 09-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 80076374103621480512801564,32,-27469.00
2017-01-10,PRZELEW UZNANIOWY (NADANO 10-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 14586294714011632545440785,32,-27501.00
2017-01-12,PRZELEW UZNANIOWY (NADANO 12-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 48551843609644591890636654,16,-27517.00
2017-01-14,PRZELEW UZNANIOWY (NADANO 14-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 11534426286607621900211167,128,-27645.00
2017-01-15,PRZELEW OBCI¥¯ENIOWY (NADANO 15-01-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 22578793611003066243998506,-835,-26810.00
2017-01-16,PRZELEW UZNANIOWY (NADANO 16-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 44098203062939140825909793,64,-26874.00
2017-01-18,PRZELEW UZNANIOWY (NADANO 18-01-2017) DAROWIZNA  HENRYK KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 44161282902115583804351164,450,-27324.00
2017-01-20,PRZELEW UZNANIOWY (NADANO 20-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 47703621291098413685218077,64,-27388.00
2017-01-20,PRZELEW UZNANIOWY (NADANO 20-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 47181399195668865481875973,16,-27404.00
2017-01-22,PRZELEW UZNANIOWY (NADANO 22-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 70217595531133031730364509,64,-27468.00
2017-01-23,PRZELEW UZNANIOWY (NADANO 23-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 15643488995276758831274667,16,-27484.00
2017-01-25,PRZELEW UZNANIOWY (NADANO 25-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 39866646704879697679508927,16,-27500.00
2017-01-25,PRZELEW UZNANIOWY (NADANO 25-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 49000183573144105949697485,16,-27516.00
2017-01-26,PRZELEW UZNANIOWY (NADANO 26-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 23863556610733092079276282,32,-27548.00
2017-01-28,PRZELEW UZNANIOWY (NADANO 28-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 05394926992444587272747228,128,-27676.00
2017-01-30,PRZELEW UZNANIOWY (NADANO 30-01-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 01-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 32502766775465658905880382,16,-27692.00
2017-02-01,PRZELEW UZNANIOWY (NADANO 01-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 36187390689914944650672157,32,-27724.00
2017-02-02,PRZELEW UZNANIOWY (NADANO 02-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  HENRYK CHOLERAWIECKI  WOJSKA CZESKIEGO 43 BRNO 16274515931163810698450834,64,-27788.00
2017-02-03,PRZELEW UZNANIOWY (NADANO 03-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 36230660805211794933575959,32,-27820.00
2017-02-05,PRZELEW OBCI¥¯ENIOWY (NADANO 05-02-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 11422280728464937128060595,-1008,-26812.00
2017-02-06,PRZELEW UZNANIOWY (NADANO 06-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 26813343206332435033537782,32,-26844.00
2017-02-07,PRZELEW OBCI¥¯ENIOWY (NADANO 07-02-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 28710686179076760986335622,-464,-26380.00
2017-02-07,PRZELEW UZNANIOWY (NADANO 07-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 95818147545714861176893363,32,-26412.00
2017-02-08,PRZELEW OBCI¥¯ENIOWY (NADANO 08-02-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 79906800887287328279487422,-704,-25708.00
2017-02-09,PRZELEW UZNANIOWY (NADANO 09-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 53263096123049814479182699,128,-25836.00
2017-02-10,PRZELEW UZNANIOWY (NADANO 10-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 03214376240268776969857361,32,-25868.00
2017-02-11,PRZELEW UZNANIOWY (NADANO 11-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 90129068813538023454138944,64,-25932.00
2017-02-13,PRZELEW UZNANIOWY (NADANO 13-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 51354450897029037180483113,128,-26060.00
2017-02-15,PRZELEW OBCI¥¯ENIOWY (NADANO 15-02-2017) COS DO PLACENIA  TAURON  WOJSKA CZESKIEGO 43 BRNO 53003365364844800415559723,-983,-25077.00
2017-02-17,PRZELEW UZNANIOWY (NADANO 17-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 36359831011137585059208559,32,-25109.00
2017-02-17,PRZELEW UZNANIOWY (NADANO 17-02-2017) DAROWIZNA  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 83465227252169984241580125,315,-25424.00
2017-02-18,PRZELEW UZNANIOWY (NADANO 18-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 57545775243187441378793344,64,-25488.00
2017-02-19,PRZELEW OBCI¥¯ENIOWY (NADANO 19-02-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 03520571262033745075566661,-512,-24976.00
2017-02-21,PRZELEW UZNANIOWY (NADANO 21-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 85206722413297335292317485,16,-24992.00
2017-02-23,PRZELEW UZNANIOWY (NADANO 23-02-2017) DAROWIZNA  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 15268125459621433731720932,335,-25327.00
2017-02-25,PRZELEW UZNANIOWY (NADANO 25-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 68637480947313003302590293,32,-25359.00
2017-02-26,PRZELEW UZNANIOWY (NADANO 26-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  BARTUŒ TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 99916117916353286555855391,128,-25487.00
2017-02-28,PRZELEW UZNANIOWY (NADANO 28-02-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 02-2017  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 49992052068262626745563806,32,-25519.00
2017-03-01,PRZELEW UZNANIOWY (NADANO 01-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  STANIS£AW MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 91427437594275740707845977,128,-25647.00
2017-03-03,PRZELEW UZNANIOWY (NADANO 03-03-2017) DAROWIZNA  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 28342613354866431798592423,474,-26121.00
2017-03-04,PRZELEW UZNANIOWY (NADANO 04-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  OKTAWIAN RYBSKI  WOJSKA CZESKIEGO 43 BRNO 22556305969033012781622571,128,-26249.00
2017-03-05,PRZELEW UZNANIOWY (NADANO 05-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 04463597485519026900147434,64,-26313.00
2017-03-06,PRZELEW UZNANIOWY (NADANO 06-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 04467438996776377986089106,128,-26441.00
2017-03-06,PRZELEW UZNANIOWY (NADANO 06-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 81151782162062180454639207,16,-26457.00
2017-03-07,PRZELEW UZNANIOWY (NADANO 07-03-2017) DAROWIZNA  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 14140892794413358649159250,529,-26986.00
2017-03-09,PRZELEW UZNANIOWY (NADANO 09-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 14868473417953720649949833,128,-27114.00
2017-03-10,PRZELEW UZNANIOWY (NADANO 10-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 26933844846266395976923400,32,-27146.00
2017-03-12,PRZELEW UZNANIOWY (NADANO 12-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 81798060191551314253573307,32,-27178.00
2017-03-12,PRZELEW UZNANIOWY (NADANO 12-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 77297000758493915298472420,128,-27306.00
2017-03-13,PRZELEW UZNANIOWY (NADANO 13-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  OKTAWIAN PROSTACKI  WOJSKA CZESKIEGO 43 BRNO 52494488796867892218437265,128,-27434.00
2017-03-13,PRZELEW UZNANIOWY (NADANO 13-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 66966157547697826462485343,64,-27498.00
2017-03-13,PRZELEW UZNANIOWY (NADANO 13-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 60314414050588706656309666,32,-27530.00
2017-03-15,PRZELEW UZNANIOWY (NADANO 15-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 68667487289918617662453173,64,-27594.00
2017-03-17,PRZELEW UZNANIOWY (NADANO 17-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 22353047364051776275765653,128,-27722.00
2017-03-19,PRZELEW UZNANIOWY (NADANO 19-03-2017) DAROWIZNA  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 34734133070343140425508213,336,-28058.00
2017-03-20,PRZELEW UZNANIOWY (NADANO 20-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 15719720828557506233657587,32,-28090.00
2017-03-22,PRZELEW OBCI¥¯ENIOWY (NADANO 22-03-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 76009294856954062809633853,-604,-27486.00
2017-03-22,PRZELEW UZNANIOWY (NADANO 22-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  STANIS£AW CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 10242163410800936542752769,64,-27550.00
2017-03-23,PRZELEW OBCI¥¯ENIOWY (NADANO 23-03-2017) COS DO PLACENIA  UPC  WOJSKA CZESKIEGO 43 BRNO 80622134032526556768467302,-983,-26567.00
2017-03-23,PRZELEW UZNANIOWY (NADANO 23-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 55079654443519760677432288,16,-26583.00
2017-03-25,PRZELEW OBCI¥¯ENIOWY (NADANO 25-03-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 92689548969221604112176572,-669,-25914.00
2017-03-27,PRZELEW UZNANIOWY (NADANO 27-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 79913482227935402527753225,128,-26042.00
2017-03-29,PRZELEW UZNANIOWY (NADANO 29-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MAREK TESTOWSKI  WOJSKA CZESKIEGO 43 BRNO 95012863813291726938760357,128,-26170.00
2017-03-29,PRZELEW UZNANIOWY (NADANO 29-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 19466253963489586172889487,32,-26202.00
2017-03-29,PRZELEW UZNANIOWY (NADANO 29-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 79272179441548592799259545,32,-26234.00
2017-03-30,PRZELEW OBCI¥¯ENIOWY (NADANO 30-03-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 89196842062724358555660434,-703,-25531.00
2017-03-30,PRZELEW UZNANIOWY (NADANO 30-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  DAWID MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 18963075254490669393044850,64,-25595.00
2017-03-31,PRZELEW UZNANIOWY (NADANO 31-03-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 03-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 94387889854404121210935509,128,-25723.00
2017-04-01,PRZELEW UZNANIOWY (NADANO 01-04-2017) DAROWIZNA  STANIS£AW WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 49072272945160377119283815,1021,-26744.00
2017-04-03,PRZELEW UZNANIOWY (NADANO 03-04-2017) DAROWIZNA  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 71892884009710497520353588,457,-27201.00
2017-04-03,PRZELEW UZNANIOWY (NADANO 03-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  BARTUŒ NOWAK  WOJSKA CZESKIEGO 43 BRNO 57658919484567611553795366,64,-27265.00
2017-04-05,PRZELEW UZNANIOWY (NADANO 05-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  DAWID NOWAK  WOJSKA CZESKIEGO 43 BRNO 98484422017495073172890435,16,-27281.00
2017-04-06,PRZELEW OBCI¥¯ENIOWY (NADANO 06-04-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 09889888704410359624477980,-850,-26431.00
2017-04-06,PRZELEW UZNANIOWY (NADANO 06-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MAREK STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 60070764143040937620564925,16,-26447.00
2017-04-08,PRZELEW UZNANIOWY (NADANO 08-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  OKTAWIAN NOWAK  WOJSKA CZESKIEGO 43 BRNO 77704594259533656640447923,16,-26463.00
2017-04-10,PRZELEW UZNANIOWY (NADANO 10-04-2017) DAROWIZNA  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 35535215249795017216875816,389,-26852.00
2017-04-11,PRZELEW UZNANIOWY (NADANO 11-04-2017) DAROWIZNA  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 26862713860219735267738103,375,-27227.00
2017-04-11,PRZELEW UZNANIOWY (NADANO 11-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  DAWID MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 45962051632409206329770428,128,-27355.00
2017-04-13,PRZELEW UZNANIOWY (NADANO 13-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 07394497468496610924046710,64,-27419.00
2017-04-15,PRZELEW UZNANIOWY (NADANO 15-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MAREK OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 53503733995103941403296368,128,-27547.00
2017-04-17,PRZELEW UZNANIOWY (NADANO 17-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 01909959022974946436547208,64,-27611.00
2017-04-18,PRZELEW UZNANIOWY (NADANO 18-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  £UKASZ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 96079055908248350065077018,128,-27739.00
2017-04-18,PRZELEW UZNANIOWY (NADANO 18-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 48609414718397469863847524,32,-27771.00
2017-04-20,PRZELEW UZNANIOWY (NADANO 20-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 17284538619788491603778028,128,-27899.00
2017-04-20,PRZELEW UZNANIOWY (NADANO 20-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 11614919258998794520763750,32,-27931.00
2017-04-20,PRZELEW UZNANIOWY (NADANO 20-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  DAREK NOWAK  WOJSKA CZESKIEGO 43 BRNO 73556907737998750287731825,16,-27947.00
2017-04-20,PRZELEW UZNANIOWY (NADANO 20-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  HENRYK KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 71408357941025663145847681,128,-28075.00
2017-04-22,PRZELEW UZNANIOWY (NADANO 22-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 04704375279070775985571042,16,-28091.00
2017-04-24,PRZELEW UZNANIOWY (NADANO 24-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  DAWID RYBSKI  WOJSKA CZESKIEGO 43 BRNO 57590138508566480191790699,32,-28123.00
2017-04-24,PRZELEW UZNANIOWY (NADANO 24-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MICHA£ WARSZAWSKI  WOJSKA CZESKIEGO 43 BRNO 34465306146528541927503248,64,-28187.00
2017-04-26,PRZELEW UZNANIOWY (NADANO 26-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  PAWE£ NOWAK  WOJSKA CZESKIEGO 43 BRNO 39359878553254932129094473,32,-28219.00
2017-04-28,PRZELEW UZNANIOWY (NADANO 28-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 16539295163802191140806486,32,-28251.00
2017-04-28,PRZELEW UZNANIOWY (NADANO 28-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  STANIS£AW OWCZAREK  WOJSKA CZESKIEGO 43 BRNO 55878322756119363473163830,16,-28267.00
2017-04-28,PRZELEW UZNANIOWY (NADANO 28-04-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 04-2017  MICHA£ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 24590312221537012824174144,128,-28395.00
2017-04-30,PRZELEW OBCI¥¯ENIOWY (NADANO 30-04-2017) COS DO PLACENIA  LOKAL  WOJSKA CZESKIEGO 43 BRNO 91140982804029609716739686,-934,-27461.00
2017-05-02,PRZELEW UZNANIOWY (NADANO 02-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 21009171124591573761294428,32,-27493.00
2017-05-02,PRZELEW UZNANIOWY (NADANO 02-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  BARTUŒ CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 14690243626915027064981312,128,-27621.00
2017-05-03,PRZELEW UZNANIOWY (NADANO 03-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 06701999555670239890254718,32,-27653.00
2017-05-05,PRZELEW UZNANIOWY (NADANO 05-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  DAWID MARKOWSKI  WOJSKA CZESKIEGO 43 BRNO 41546454808571903830403796,32,-27685.00
2017-05-07,PRZELEW UZNANIOWY (NADANO 07-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  £UKASZ NOWAK  WOJSKA CZESKIEGO 43 BRNO 63569098935009379274408044,128,-27813.00
2017-05-07,PRZELEW UZNANIOWY (NADANO 07-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MICHA£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 31534231565977846867353997,64,-27877.00
2017-05-08,PRZELEW UZNANIOWY (NADANO 08-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  MAREK CZARNOWSKI  WOJSKA CZESKIEGO 43 BRNO 81616338359667961926180262,64,-27941.00
2017-05-09,PRZELEW UZNANIOWY (NADANO 09-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  PAWE£ KOWALSKI  WOJSKA CZESKIEGO 43 BRNO 12854709352173906944773275,128,-28069.00
2017-05-11,PRZELEW UZNANIOWY (NADANO 11-05-2017) SK£ADKA CZ£ONKOWSKA ZA MIESI¥C 05-2017  £UKASZ STAROWSKI  WOJSKA CZESKIEGO 43 BRNO 19615435621827766301064302,128,-28197.00
